Customer ID,Customer_Age,Branch,Customer type,Gender,Customer Job,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,gross income,Rating
866-70-2814,50,B,Normal,Female,White-collar,Electronic accessories,52.79,10,26,554,22-03-2024,11:58,Ewallet,26.395,10
160-22-2687,45,A,Member,Female,Businessman,Health and beauty,95.95,5,24,504,22-03-2024,14:21,Ewallet,23.9875,8.8
895-03-6665,47,B,Normal,Female,Selfemployeed,Fashion accessories,36.51,9,16,345,23-03-2024,10:52,Cash,16.4295,4.2
770-42-8960,29,B,Normal,Male,Selfemployeed,Food and beverages,21.12,8,8,177,23-03-2024,19:31,Cash,8.448,6.3
748-45-2862,39,A,Member,Female,Selfemployeed,Home and lifestyle,28.31,4,6,119,23-03-2024,18:35,Cash,5.662,8.2
234-36-2483,42,B,Normal,Male,Selfemployeed,Health and beauty,57.59,6,17,363,23-03-2024,13:51,Cash,17.277,5.1
316-66-3011,39,A,Member,Female,Businessman,Food and beverages,47.63,9,21,450,23-03-2024,12:35,Cash,21.4335,5
848-95-6252,62,C,Member,Female,Selfemployeed,Home and lifestyle,86.27,1,4,91,23-03-2024,13:24,Ewallet,4.3135,7
840-76-5966,61,A,Member,Male,White-collar,Sports and travel,12.76,2,1,27,23-03-2024,18:06,Ewallet,1.276,7.8
152-03-4217,29,B,Normal,Female,White-collar,Home and lifestyle,11.28,9,5,107,23-03-2024,11:55,Credit card,5.076,4.3
533-66-5566,41,B,Normal,Female,Businessman,Home and lifestyle,51.07,7,18,375,23-03-2024,11:42,Cash,17.8745,7
124-31-1458,43,A,Member,Female,Blue-collar,Electronic accessories,79.59,3,12,251,23-03-2024,14:30,Cash,11.9385,6.6
176-78-1170,53,C,Member,Male,White-collar,Health and beauty,33.81,3,5,107,23-03-2024,15:11,Ewallet,5.0715,7.3
361-59-0574,32,B,Member,Male,Businessman,Sports and travel,90.53,8,36,760,24-03-2024,14:48,Credit card,36.212,6.5
101-81-4070,58,C,Member,Female,Blue-collar,Health and beauty,62.82,2,6,132,24-03-2024,12:36,Ewallet,6.282,4.9
631-34-1880,54,C,Member,Male,Selfemployeed,Food and beverages,24.31,3,4,77,24-03-2024,19:09,Credit card,3.6465,4.3
852-82-2749,48,A,Normal,Male,Retirees,Sports and travel,64.59,4,13,271,24-03-2024,13:35,Ewallet,12.918,9.3
873-14-6353,55,A,Member,Male,Blue-collar,Food and beverages,24.82,7,9,182,24-03-2024,10:33,Credit card,8.687,7.1
584-66-4073,36,C,Normal,Male,Retirees,Fashion accessories,56.5,1,3,59,24-03-2024,15:45,Ewallet,2.825,9.6
544-55-9589,56,B,Member,Female,Selfemployeed,Electronic accessories,21.43,10,11,225,24-03-2024,11:51,Cash,10.715,6.2
166-19-2553,47,A,Member,Male,Businessman,Sports and travel,89.06,6,27,561,24-03-2024,17:26,Cash,26.718,9.9
737-88-5876,53,A,Member,Male,Retirees,Home and lifestyle,23.29,4,5,98,24-03-2024,11:52,Credit card,4.658,5.9
154-87-7367,51,C,Normal,Male,White-collar,Home and lifestyle,65.26,8,26,548,24-03-2024,14:04,Ewallet,26.104,6.3
885-56-0389,59,C,Member,Male,Govt,Fashion accessories,52.35,1,3,55,24-03-2024,17:49,Cash,2.6175,4
608-05-3804,33,B,Member,Male,White-collar,Electronic accessories,39.75,1,2,42,24-03-2024,20:19,Cash,1.9875,6.1
448-61-3783,44,A,Normal,Female,White-collar,Electronic accessories,90.02,8,36,756,24-03-2024,16:08,Credit card,36.008,4.5
761-49-0439,49,B,Member,Female,White-collar,Electronic accessories,12.1,8,5,102,24-03-2024,10:17,Ewallet,4.84,8.6
490-95-0021,44,B,Member,Female,Selfemployeed,Food and beverages,33.21,10,17,349,24-03-2024,14:25,Ewallet,16.605,6
115-38-7388,57,C,Member,Female,Blue-collar,Fashion accessories,10.18,8,4,86,25-03-2024,12:51,Credit card,4.072,9.5
311-13-6971,35,B,Member,Male,Retirees,Sports and travel,31.99,10,16,336,25-03-2024,15:18,Credit card,15.995,9.9
291-55-6563,41,A,Member,Female,Businessman,Home and lifestyle,34.42,6,10,217,25-03-2024,12:45,Ewallet,10.326,7.5
548-48-3156,41,A,Member,Female,Businessman,Food and beverages,83.34,2,8,175,25-03-2024,13:37,Cash,8.334,7.6
460-93-5834,39,A,Normal,Male,Govt,Sports and travel,45.58,7,16,335,25-03-2024,10:03,Cash,15.953,5
325-89-4209,55,A,Member,Male,Selfemployeed,Food and beverages,87.9,1,4,92,25-03-2024,19:42,Ewallet,4.395,6.7
884-80-6021,37,A,Member,Female,White-collar,Electronic accessories,73.47,10,37,771,25-03-2024,13:14,Ewallet,36.735,9.5
137-74-8729,40,C,Normal,Female,Selfemployeed,Fashion accessories,12.19,8,5,102,25-03-2024,12:47,Ewallet,4.876,6.8
880-46-5796,65,A,Member,Male,Blue-collar,Sports and travel,76.92,10,38,808,26-03-2024,19:53,Ewallet,38.46,5.6
389-70-2397,53,C,Normal,Female,Selfemployeed,Health and beauty,83.66,5,21,439,26-03-2024,10:26,Cash,20.915,7.2
114-35-5271,58,B,Normal,Female,Selfemployeed,Electronic accessories,57.91,8,23,486,26-03-2024,15:06,Cash,23.164,8.1
607-76-6216,36,C,Member,Female,Selfemployeed,Fashion accessories,92.49,5,23,486,26-03-2024,16:35,Credit card,23.1225,8.6
715-20-1673,56,B,Normal,Male,Govt,Electronic accessories,28.38,5,7,149,26-03-2024,20:57,Cash,7.095,9.4
811-35-1094,51,B,Member,Male,Govt,Electronic accessories,50.45,6,15,318,26-03-2024,15:16,Credit card,15.135,8.9
699-88-1972,55,B,Normal,Male,Selfemployeed,Health and beauty,99.16,8,40,833,26-03-2024,17:47,Credit card,39.664,4.2
781-84-8059,50,C,Normal,Male,Govt,Fashion accessories,60.74,7,21,446,26-03-2024,16:23,Ewallet,21.259,5
409-49-6995,51,C,Member,Female,Selfemployeed,Food and beverages,47.27,6,14,298,26-03-2024,10:17,Cash,14.181,8.8
725-54-0677,26,C,Member,Male,Blue-collar,Health and beauty,85.6,7,30,629,26-03-2024,13:50,Cash,29.96,5.3
146-09-5432,34,A,Member,Male,White-collar,Food and beverages,35.04,9,16,331,26-03-2024,19:17,Ewallet,15.768,4.6
377-79-7592,56,C,Member,Female,White-collar,Electronic accessories,44.84,9,20,424,26-03-2024,14:00,Credit card,20.178,7.5
509-10-0516,49,B,Normal,Male,Businessman,Home and lifestyle,45.97,4,9,193,27-03-2024,12:02,Ewallet,9.194,5.1
595-94-9924,56,A,Member,Female,Selfemployeed,Health and beauty,27.73,5,7,146,27-03-2024,20:21,Credit card,6.9325,4.2
865-41-9075,41,A,Normal,Male,Selfemployeed,Food and beverages,11.53,7,4,85,27-03-2024,17:35,Cash,4.0355,8.1
545-07-8534,50,C,Normal,Female,Retirees,Health and beauty,58.32,2,6,122,27-03-2024,12:42,Ewallet,5.832,6
118-62-1812,55,C,Member,Female,Selfemployeed,Home and lifestyle,78.38,4,16,329,27-03-2024,17:56,Cash,15.676,7.9
450-42-3339,57,C,Normal,Male,White-collar,Health and beauty,84.61,10,42,888,27-03-2024,18:58,Credit card,42.305,8.8
851-98-3555,57,B,Normal,Female,Retirees,Health and beauty,82.88,5,21,435,27-03-2024,14:08,Credit card,20.72,6.6
186-71-5196,42,A,Member,Female,Govt,Food and beverages,79.54,2,8,167,27-03-2024,16:30,Ewallet,7.954,6.2
624-01-8356,39,B,Normal,Female,White-collar,Home and lifestyle,49.01,10,25,515,27-03-2024,10:44,Credit card,24.505,4.2
313-66-9943,38,B,Member,Female,Retirees,Food and beverages,29.15,3,4,92,27-03-2024,20:29,Credit card,4.3725,7.3
151-27-8496,42,C,Normal,Female,Selfemployeed,Electronic accessories,56.13,4,11,236,27-03-2024,11:43,Ewallet,11.226,8.6
453-33-6436,55,A,Normal,Female,Selfemployeed,Home and lifestyle,93.12,8,37,782,27-03-2024,10:09,Cash,37.248,6.8
522-57-8364,45,A,Member,Male,Retirees,Fashion accessories,51.34,8,21,431,27-03-2024,10:00,Ewallet,20.536,7.6
459-45-2396,46,A,Member,Female,Selfemployeed,Food and beverages,99.6,3,15,314,27-03-2024,18:45,Cash,14.94,5.8
717-96-4189,35,C,Normal,Female,White-collar,Electronic accessories,35.49,6,11,224,27-03-2024,12:40,Cash,10.647,4.1
722-13-2115,49,C,Member,Male,White-collar,Sports and travel,42.85,1,2,45,28-03-2024,15:36,Credit card,2.1425,9.3
749-81-8133,47,A,Normal,Female,Blue-collar,Fashion accessories,94.67,4,19,398,28-03-2024,12:04,Cash,18.934,6.8
777-67-2495,51,B,Normal,Male,White-collar,Home and lifestyle,68.97,3,10,217,28-03-2024,11:26,Ewallet,10.3455,8.7
636-98-3364,54,B,Member,Female,Selfemployeed,Electronic accessories,26.26,3,4,83,28-03-2024,12:36,Ewallet,3.939,6.3
246-55-6923,49,C,Member,Female,Businessman,Home and lifestyle,35.79,9,16,338,28-03-2024,15:06,Credit card,16.1055,5.1
181-82-6255,38,B,Normal,Female,Selfemployeed,Home and lifestyle,16.37,6,5,103,28-03-2024,10:58,Cash,4.911,7
838-02-1821,40,C,Member,Female,Selfemployeed,Home and lifestyle,12.73,2,1,27,28-03-2024,12:10,Credit card,1.273,5.2
887-42-0517,41,C,Normal,Female,Selfemployeed,Sports and travel,83.14,7,29,611,28-03-2024,10:31,Credit card,29.099,6.6
457-12-0244,41,C,Member,Female,Selfemployeed,Sports and travel,35.22,6,11,222,28-03-2024,13:49,Ewallet,10.566,6.5
226-34-0034,42,B,Normal,Female,Retirees,Electronic accessories,13.78,4,3,58,28-03-2024,11:10,Ewallet,2.756,9
321-49-7382,51,B,Member,Male,Blue-collar,Sports and travel,88.31,1,4,93,28-03-2024,17:38,Credit card,4.4155,5.2
397-25-8725,57,A,Member,Female,Selfemployeed,Health and beauty,39.62,9,18,374,29-03-2024,17:54,Credit card,17.829,6.8
431-66-2305,35,B,Normal,Female,Selfemployeed,Electronic accessories,88.25,9,40,834,29-03-2024,20:51,Credit card,39.7125,7.6
825-94-5922,38,B,Normal,Male,Selfemployeed,Sports and travel,25.31,2,3,53,29-03-2024,19:26,Ewallet,2.531,7.2
641-62-7288,45,B,Normal,Male,Blue-collar,Home and lifestyle,99.92,6,30,629,29-03-2024,13:33,Ewallet,29.976,7.1
756-93-1854,61,C,Member,Female,Businessman,Fashion accessories,83.35,2,8,175,29-03-2024,14:05,Credit card,8.335,9.5
243-55-8457,45,A,Normal,Female,White-collar,Food and beverages,74.44,10,37,782,29-03-2024,11:40,Ewallet,37.22,5.1
458-10-8612,47,C,Normal,Male,Govt,Health and beauty,64.08,7,22,471,29-03-2024,12:27,Ewallet,22.428,7.6
501-61-1753,27,B,Normal,Female,Govt,Home and lifestyle,63.15,6,19,398,29-03-2024,20:24,Ewallet,18.945,9.8
235-06-8510,43,C,Member,Male,Blue-collar,Home and lifestyle,85.72,3,13,270,29-03-2024,20:59,Ewallet,12.858,5.1
433-08-7822,46,C,Normal,Female,Blue-collar,Health and beauty,78.89,7,28,580,29-03-2024,19:48,Ewallet,27.6115,7.5
361-85-2571,57,A,Normal,Female,Businessman,Sports and travel,89.48,5,22,470,30-03-2024,10:18,Cash,22.37,7.4
131-70-8179,40,A,Member,Female,Govt,Health and beauty,92.09,3,14,290,30-03-2024,16:27,Cash,13.8135,4.2
500-02-2261,37,C,Normal,Female,White-collar,Food and beverages,57.29,6,17,361,30-03-2024,17:04,Ewallet,17.187,5.9
720-72-2436,49,A,Normal,Male,Selfemployeed,Food and beverages,66.52,4,13,279,30-03-2024,18:14,Ewallet,13.304,6.9
702-83-5291,45,C,Member,Male,Govt,Fashion accessories,99.82,9,45,943,30-03-2024,10:43,Cash,44.919,6.6
809-69-9497,42,A,Normal,Female,Businessman,Home and lifestyle,45.68,10,23,480,31-03-2024,19:30,Ewallet,22.84,5.7
449-16-6770,52,A,Normal,Male,Businessman,Health and beauty,50.79,5,13,267,31-03-2024,14:53,Credit card,12.6975,5.3
333-23-2632,35,A,Member,Male,White-collar,Health and beauty,10.08,7,4,74,31-03-2024,20:14,Cash,3.528,4.2
489-82-1237,34,A,Normal,Female,White-collar,Electronic accessories,93.88,7,33,690,31-03-2024,11:51,Credit card,32.858,7.3
859-97-6048,65,C,Member,Male,Businessman,Electronic accessories,84.25,2,8,177,31-03-2024,14:13,Credit card,8.425,5.3
676-10-2200,36,B,Member,Male,Selfemployeed,Fashion accessories,53.78,1,3,56,01-04-2024,20:13,Ewallet,2.689,4.7
373-88-1424,52,C,Member,Male,Selfemployeed,Home and lifestyle,35.81,5,9,188,01-04-2024,18:44,Ewallet,8.9525,7.9
365-16-4334,62,B,Normal,Female,Retirees,Food and beverages,26.43,8,11,222,01-04-2024,14:26,Ewallet,10.572,8.9
503-21-4385,35,B,Member,Male,Selfemployeed,Health and beauty,39.91,3,6,126,01-04-2024,12:40,Ewallet,5.9865,9.3
305-89-2768,40,B,Member,Female,Selfemployeed,Home and lifestyle,21.9,3,3,69,01-04-2024,18:43,Ewallet,3.285,4.7
574-80-1489,38,B,Member,Female,Retirees,Food and beverages,62.85,4,13,264,01-04-2024,13:22,Ewallet,12.57,8.7
784-08-0310,52,C,Member,Female,Selfemployeed,Food and beverages,21.04,4,4,88,02-04-2024,13:58,Cash,4.208,7.6
200-40-6154,31,B,Member,Male,Blue-collar,Home and lifestyle,65.91,6,20,415,02-04-2024,11:45,Cash,19.773,5.7
846-10-0341,47,A,Normal,Female,Govt,Fashion accessories,42.57,7,15,313,02-04-2024,11:51,Cash,14.8995,6.8
577-34-7579,50,C,Member,Male,Blue-collar,Food and beverages,50.49,9,23,477,02-04-2024,17:16,Cash,22.7205,5.4
430-02-3888,42,B,Normal,Male,Businessman,Electronic accessories,46.02,6,14,290,02-04-2024,15:55,Cash,13.806,7.1
867-47-1948,48,C,Normal,Female,Blue-collar,Home and lifestyle,15.8,10,8,166,02-04-2024,12:07,Cash,7.9,7.8
384-59-6655,39,A,Member,Female,Businessman,Food and beverages,98.66,9,44,932,02-04-2024,15:07,Cash,44.397,8.4
256-58-3609,55,C,Member,Male,White-collar,Fashion accessories,91.98,1,5,97,02-04-2024,15:29,Cash,4.599,9.8
324-92-3863,51,A,Member,Male,Blue-collar,Electronic accessories,20.89,2,2,44,02-04-2024,18:45,Cash,2.089,9.8
593-08-5916,47,A,Normal,Female,Selfemployeed,Fashion accessories,15.5,1,1,16,02-04-2024,15:23,Credit card,0.775,7.4
364-34-2972,43,C,Member,Male,Govt,Electronic accessories,96.82,3,15,305,03-04-2024,20:37,Cash,14.523,6.7
794-42-3736,54,B,Normal,Male,Govt,Food and beverages,33.33,2,3,70,03-04-2024,14:41,Credit card,3.333,6.4
172-42-8274,49,B,Normal,Female,Blue-collar,Electronic accessories,38.27,2,4,80,03-04-2024,18:18,Credit card,3.827,5.8
558-60-5016,53,A,Normal,Female,Retirees,Home and lifestyle,33.3,9,15,315,03-04-2024,15:27,Ewallet,14.985,7.2
195-06-0432,47,A,Member,Male,White-collar,Home and lifestyle,81.01,3,12,255,03-04-2024,12:55,Credit card,12.1515,9.3
605-03-2706,47,A,Normal,Female,White-collar,Health and beauty,15.8,3,2,50,04-04-2024,18:02,Cash,2.37,9.5
214-30-2776,52,B,Member,Female,Retirees,Electronic accessories,34.49,5,9,181,04-04-2024,19:44,Credit card,8.6225,9
746-04-1077,42,B,Member,Female,White-collar,Food and beverages,84.63,10,42,889,04-04-2024,11:36,Credit card,42.315,9
448-34-8700,41,B,Member,Male,Selfemployeed,Home and lifestyle,36.91,7,13,271,04-04-2024,13:51,Ewallet,12.9185,6.7
452-04-8808,47,B,Normal,Male,White-collar,Electronic accessories,87.08,7,30,640,04-04-2024,15:17,Cash,30.478,5.5
531-56-4728,53,A,Normal,Male,Govt,Home and lifestyle,80.08,3,12,252,04-04-2024,15:29,Cash,12.012,5.4
744-82-9138,47,C,Normal,Male,Retirees,Fashion accessories,86.13,2,9,181,04-04-2024,17:59,Cash,8.613,8.2
883-69-1285,54,B,Member,Male,Selfemployeed,Fashion accessories,49.92,2,5,105,04-04-2024,11:55,Credit card,4.992,7
221-25-5073,45,A,Normal,Female,Selfemployeed,Food and beverages,74.66,4,15,314,04-04-2024,10:39,Cash,14.932,8.5
518-71-6847,44,B,Member,Male,Businessman,Food and beverages,26.6,6,8,168,05-04-2024,15:10,Ewallet,7.98,4.9
156-20-0370,40,B,Normal,Female,White-collar,Electronic accessories,25.45,1,1,27,05-04-2024,18:10,Credit card,1.2725,5.1
151-33-7434,48,B,Normal,Female,Retirees,Food and beverages,67.77,1,3,71,05-04-2024,20:43,Credit card,3.3885,6.5
728-47-9078,47,C,Member,Male,White-collar,Food and beverages,59.59,4,12,250,05-04-2024,12:46,Cash,11.918,9.8
809-46-1866,44,A,Normal,Male,Selfemployeed,Health and beauty,58.15,4,12,244,05-04-2024,17:44,Cash,11.63,8.4
139-32-4183,49,A,Member,Female,Retirees,Sports and travel,97.48,9,44,921,05-04-2024,14:19,Ewallet,43.866,7.4
148-41-7930,53,C,Normal,Male,Blue-collar,Health and beauty,99.96,7,35,735,05-04-2024,10:33,Cash,34.986,6.1
189-40-5216,55,C,Normal,Male,Blue-collar,Electronic accessories,96.37,7,34,708,05-04-2024,11:40,Cash,33.7295,6
374-38-5555,52,B,Normal,Female,Businessman,Fashion accessories,63.71,5,16,334,05-04-2024,19:30,Ewallet,15.9275,8.5
764-44-8999,46,B,Normal,Female,Selfemployeed,Health and beauty,14.76,2,1,31,06-04-2024,14:42,Ewallet,1.476,4.3
552-44-5977,46,B,Member,Male,Selfemployeed,Health and beauty,62,8,25,521,06-04-2024,19:08,Credit card,24.8,6.2
267-62-7380,55,C,Member,Male,Retirees,Electronic accessories,82.34,10,41,865,06-04-2024,19:12,Ewallet,41.17,4.3
430-53-4718,41,B,Member,Male,Blue-collar,Health and beauty,75.37,8,30,633,06-04-2024,15:46,Credit card,30.148,8.4
886-18-2897,49,A,Normal,Female,White-collar,Food and beverages,56.56,5,14,297,06-04-2024,19:06,Credit card,14.14,4.5
602-16-6955,57,B,Normal,Female,Blue-collar,Sports and travel,76.6,10,38,804,06-04-2024,18:10,Ewallet,38.3,6
745-74-0715,50,A,Normal,Male,Govt,Electronic accessories,58.03,2,6,122,06-04-2024,20:46,Ewallet,5.803,8.8
690-01-6631,54,B,Normal,Male,Businessman,Fashion accessories,17.49,10,9,184,07-04-2024,18:35,Ewallet,8.745,6.6
652-49-6720,51,C,Member,Female,Businessman,Electronic accessories,60.95,1,3,64,07-04-2024,11:40,Ewallet,3.0475,5.9
233-67-5758,49,C,Normal,Male,Businessman,Health and beauty,40.35,1,2,42,07-04-2024,13:46,Ewallet,2.0175,6.2
303-96-2227,53,B,Normal,Female,Retirees,Home and lifestyle,97.38,10,49,1022,07-04-2024,17:16,Ewallet,48.69,4.4
727-02-1313,59,A,Member,Male,Businessman,Food and beverages,31.84,1,2,33,07-04-2024,13:22,Cash,1.592,7.7
347-56-2442,65,A,Normal,Male,Selfemployeed,Home and lifestyle,65.82,1,3,69,07-04-2024,15:33,Cash,3.291,4.1
849-09-3807,37,A,Member,Female,Selfemployeed,Fashion accessories,88.34,7,31,649,07-04-2024,13:28,Cash,30.919,6.6
,,,,,,,, ,,,,,,,
,,,,,,,,  ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,, ,,,,,,,
,,,,,,,,, ,,,,,,
,,,,,,,,, ,,,,,,
,,,,,,,,, ,,,,,,
,,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,
